timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1606765522209,5547,https://qaedge.certain.com/svcs/session_catalog/app/es/instanceList?catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&eventUUID=D732EF3D-F07B-4B1B-B657-2BA2A893C2DE,500,Internal Server Error,Thread Group 1-8458,text,false,Test failed: code expected something using /200/	Test failed: code expected something using /304/	Test failed: code expected something using /307/	,503,742,4981,4981,https://qaautomation8.certain.com/svcs/session_catalog/app/es/instanceList?catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&eventUUID=57C75760-3C93-43B0-BE62-CC3135850273,5547,0,0
1606765522053,5701,Open Catalog,500,"Number of samples in transaction : 7, number of failing samples : 1",Thread Group 1-8487,,false,Test failed: code expected something using /200/	Test failed: code expected something using /304/	Test failed: code expected something using /307/	,49368,4122,4980,4980,null,0,4,44
1606765522053,67,https://qaedge.certain.com/svcs/session_catalog/app/sessionCatalog?catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&eventUUID=undefined,200,OK,Thread Group 1-8487,text,true,,39556,488,4552,4552,https://qaautomation8.certain.com/svcs/session_catalog/app/sessionCatalog?catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&eventUUID=undefined,60,0,44
1606765522123,10,https://qaautomation8.certain.com/svcs/session_catalog/app/confCustomField?active=true&limit=-1&name=&name.dir=asc&page=0&sort=name&eventId=2519&objectType=SPEAKER&eventUUID=undefined,200,OK,Thread Group 1-8487,text,true,,1136,558,4553,4553,https://qaautomation8.certain.com/svcs/session_catalog/app/confCustomField?eventId=1299&limit=-1&name=&active=true&name.dir=asc&eventUUID=undefined&page=0&sort=name&objectType=SPEAKER,10,0,0
1606765522133,22,https://qaedge.certain.com/svcs/session_catalog/app/confCustomField?active=true&limit=-1&name=&name.dir=asc&page=0&sort=name&eventId=2519&objectType=SESSION&isCustomFieldUsedInLayout=true&eventUUID=undefined,200,OK,Thread Group 1-8487,text,true,,2085,589,4555,4555,https://qaautomation8.certain.com/svcs/session_catalog/app/confCustomField?eventId=1299&isCustomFieldUsedInLayout=true&limit=-1&name=&active=true&name.dir=asc&eventUUID=undefined&page=0&sort=name&objectType=SESSION,22,0,0
1606765522156,10,https://qaedge.certain.com/svcs/session_catalog/app/account/findByUUID?uuid=8CEF4BFC-D1BF-441E-872F-160F92F45497&catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&eventUUID=D732EF3D-F07B-4B1B-B657-2BA2A893C2DE,200,OK,Thread Group 1-8487,text,true,,2248,590,4556,4556,https://qaautomation8.certain.com/svcs/session_catalog/app/account/findByUUID?catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&eventUUID=57C75760-3C93-43B0-BE62-CC3135850273&uuid=22CD28CA-EBBA-4618-8014-3F560313CEC4,10,0,0
1606765522166,11,https://qaedge.certain.com/svcs/session_catalog/app/event/findByUUID?uuid=D732EF3D-F07B-4B1B-B657-2BA2A893C2DE&catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&eventUUID=D732EF3D-F07B-4B1B-B657-2BA2A893C2DE,200,OK,Thread Group 1-8487,text,true,,3061,588,4557,4557,https://qaautomation8.certain.com/svcs/session_catalog/app/event/findByUUID?catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&eventUUID=57C75760-3C93-43B0-BE62-CC3135850273&uuid=57C75760-3C93-43B0-BE62-CC3135850273,11,0,0
1606765522177,10,https://qaedge.certain.com/svcs/session_catalog/app/sessionInstanceDateList/?eventId=2519&catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&eventUUID=D732EF3D-F07B-4B1B-B657-2BA2A893C2DE,200,OK,Thread Group 1-8487,text,true,,779,567,4558,4558,https://qaautomation8.certain.com/svcs/session_catalog/app/sessionInstanceDateList/?eventId=1299&catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&eventUUID=57C75760-3C93-43B0-BE62-CC3135850273,10,0,0
1606765522187,5571,https://qaedge.certain.com/svcs/session_catalog/app/es/instanceList?catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&eventUUID=D732EF3D-F07B-4B1B-B657-2BA2A893C2DE,500,Internal Server Error,Thread Group 1-8487,text,false,Test failed: code expected something using /200/	Test failed: code expected something using /304/	Test failed: code expected something using /307/	,503,742,4980,4980,https://qaautomation8.certain.com/svcs/session_catalog/app/es/instanceList?catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&eventUUID=57C75760-3C93-43B0-BE62-CC3135850273,5571,0,0
1606765521991,5805,Open Catalog,500,"Number of samples in transaction : 7, number of failing samples : 1",Thread Group 1-8480,,false,Test failed: code expected something using /200/	Test failed: code expected something using /304/	Test failed: code expected something using /307/	,49369,4122,4978,4978,null,0,3,45
1606765521991,68,https://qaedge.certain.com/svcs/session_catalog/app/sessionCatalog?catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&eventUUID=undefined,200,OK,Thread Group 1-8480,text,true,,39556,488,4538,4538,https://qaautomation8.certain.com/svcs/session_catalog/app/sessionCatalog?catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&eventUUID=undefined,59,0,45
1606765522061,17,https://qaautomation8.certain.com/svcs/session_catalog/app/confCustomField?active=true&limit=-1&name=&name.dir=asc&page=0&sort=name&eventId=2519&objectType=SPEAKER&eventUUID=undefined,200,OK,Thread Group 1-8480,text,true,,1136,558,4546,4546,https://qaautomation8.certain.com/svcs/session_catalog/app/confCustomField?eventId=1299&limit=-1&name=&active=true&name.dir=asc&eventUUID=undefined&page=0&sort=name&objectType=SPEAKER,17,0,0
1606765522078,38,https://qaedge.certain.com/svcs/session_catalog/app/confCustomField?active=true&limit=-1&name=&name.dir=asc&page=0&sort=name&eventId=2519&objectType=SESSION&isCustomFieldUsedInLayout=true&eventUUID=undefined,200,OK,Thread Group 1-8480,text,true,,2085,589,4552,4552,https://qaautomation8.certain.com/svcs/session_catalog/app/confCustomField?eventId=1299&isCustomFieldUsedInLayout=true&limit=-1&name=&active=true&name.dir=asc&eventUUID=undefined&page=0&sort=name&objectType=SESSION,38,0,0
1606765522116,15,https://qaedge.certain.com/svcs/session_catalog/app/account/findByUUID?uuid=8CEF4BFC-D1BF-441E-872F-160F92F45497&catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&eventUUID=D732EF3D-F07B-4B1B-B657-2BA2A893C2DE,200,OK,Thread Group 1-8480,text,true,,2248,590,4553,4553,https://qaautomation8.certain.com/svcs/session_catalog/app/account/findByUUID?catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&eventUUID=57C75760-3C93-43B0-BE62-CC3135850273&uuid=22CD28CA-EBBA-4618-8014-3F560313CEC4,15,0,0
1606765522131,13,https://qaedge.certain.com/svcs/session_catalog/app/event/findByUUID?uuid=D732EF3D-F07B-4B1B-B657-2BA2A893C2DE&catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&eventUUID=D732EF3D-F07B-4B1B-B657-2BA2A893C2DE,200,OK,Thread Group 1-8480,text,true,,3061,588,4554,4554,https://qaautomation8.certain.com/svcs/session_catalog/app/event/findByUUID?catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&eventUUID=57C75760-3C93-43B0-BE62-CC3135850273&uuid=57C75760-3C93-43B0-BE62-CC3135850273,13,0,0
1606765522145,17,https://qaedge.certain.com/svcs/session_catalog/app/sessionInstanceDateList/?eventId=2519&catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&eventUUID=D732EF3D-F07B-4B1B-B657-2BA2A893C2DE,200,OK,Thread Group 1-8480,text,true,,779,567,4555,4555,https://qaautomation8.certain.com/svcs/session_catalog/app/sessionInstanceDateList/?eventId=1299&catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&eventUUID=57C75760-3C93-43B0-BE62-CC3135850273,17,0,0
1606765522162,5637,https://qaedge.certain.com/svcs/session_catalog/app/es/instanceList?catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&eventUUID=D732EF3D-F07B-4B1B-B657-2BA2A893C2DE,500,Internal Server Error,Thread Group 1-8480,text,false,Test failed: code expected something using /200/	Test failed: code expected something using /304/	Test failed: code expected something using /307/	,504,742,4978,4978,https://qaautomation8.certain.com/svcs/session_catalog/app/es/instanceList?catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&eventUUID=57C75760-3C93-43B0-BE62-CC3135850273,5637,0,0
1606765521986,5823,Open Catalog,500,"Number of samples in transaction : 7, number of failing samples : 1",Thread Group 1-8500,,false,Test failed: code expected something using /200/	Test failed: code expected something using /304/	Test failed: code expected something using /307/	,49369,4122,4977,4977,null,0,3,50
1606765521986,76,https://qaedge.certain.com/svcs/session_catalog/app/sessionCatalog?catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&eventUUID=undefined,200,OK,Thread Group 1-8500,text,true,,39556,488,4538,4538,https://qaautomation8.certain.com/svcs/session_catalog/app/sessionCatalog?catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&eventUUID=undefined,66,0,50
1606765522064,14,https://qaautomation8.certain.com/svcs/session_catalog/app/confCustomField?active=true&limit=-1&name=&name.dir=asc&page=0&sort=name&eventId=2519&objectType=SPEAKER&eventUUID=undefined,200,OK,Thread Group 1-8500,text,true,,1136,558,4546,4546,https://qaautomation8.certain.com/svcs/session_catalog/app/confCustomField?eventId=1299&limit=-1&name=&active=true&name.dir=asc&eventUUID=undefined&page=0&sort=name&objectType=SPEAKER,14,0,0
1606765522078,39,https://qaedge.certain.com/svcs/session_catalog/app/confCustomField?active=true&limit=-1&name=&name.dir=asc&page=0&sort=name&eventId=2519&objectType=SESSION&isCustomFieldUsedInLayout=true&eventUUID=undefined,200,OK,Thread Group 1-8500,text,true,,2085,589,4552,4552,https://qaautomation8.certain.com/svcs/session_catalog/app/confCustomField?eventId=1299&isCustomFieldUsedInLayout=true&limit=-1&name=&active=true&name.dir=asc&eventUUID=undefined&page=0&sort=name&objectType=SESSION,39,0,0
1606765522117,16,https://qaedge.certain.com/svcs/session_catalog/app/account/findByUUID?uuid=8CEF4BFC-D1BF-441E-872F-160F92F45497&catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&eventUUID=D732EF3D-F07B-4B1B-B657-2BA2A893C2DE,200,OK,Thread Group 1-8500,text,true,,2248,590,4553,4553,https://qaautomation8.certain.com/svcs/session_catalog/app/account/findByUUID?catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&eventUUID=57C75760-3C93-43B0-BE62-CC3135850273&uuid=22CD28CA-EBBA-4618-8014-3F560313CEC4,16,0,0
1606765522133,14,https://qaedge.certain.com/svcs/session_catalog/app/event/findByUUID?uuid=D732EF3D-F07B-4B1B-B657-2BA2A893C2DE&catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&eventUUID=D732EF3D-F07B-4B1B-B657-2BA2A893C2DE,200,OK,Thread Group 1-8500,text,true,,3061,588,4554,4554,https://qaautomation8.certain.com/svcs/session_catalog/app/event/findByUUID?catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&eventUUID=57C75760-3C93-43B0-BE62-CC3135850273&uuid=57C75760-3C93-43B0-BE62-CC3135850273,14,0,0
1606765522147,18,https://qaedge.certain.com/svcs/session_catalog/app/sessionInstanceDateList/?eventId=2519&catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&eventUUID=D732EF3D-F07B-4B1B-B657-2BA2A893C2DE,200,OK,Thread Group 1-8500,text,true,,779,567,4556,4556,https://qaautomation8.certain.com/svcs/session_catalog/app/sessionInstanceDateList/?eventId=1299&catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&eventUUID=57C75760-3C93-43B0-BE62-CC3135850273,18,0,0
1606765522166,5646,https://qaedge.certain.com/svcs/session_catalog/app/es/instanceList?catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&eventUUID=D732EF3D-F07B-4B1B-B657-2BA2A893C2DE,500,Internal Server Error,Thread Group 1-8500,text,false,Test failed: code expected something using /200/	Test failed: code expected something using /304/	Test failed: code expected something using /307/	,504,742,4977,4977,https://qaautomation8.certain.com/svcs/session_catalog/app/es/instanceList?catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&eventUUID=57C75760-3C93-43B0-BE62-CC3135850273,5646,0,0
1606765522032,5828,Open Catalog,500,"Number of samples in transaction : 7, number of failing samples : 1",Thread Group 1-8463,,false,Test failed: code expected something using /200/	Test failed: code expected something using /304/	Test failed: code expected something using /307/	,49369,4122,4976,4976,null,0,3,60
1606765522032,92,https://qaedge.certain.com/svcs/session_catalog/app/sessionCatalog?catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&eventUUID=undefined,200,OK,Thread Group 1-8463,text,true,,39556,488,4552,4552,https://qaautomation8.certain.com/svcs/session_catalog/app/sessionCatalog?catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&eventUUID=undefined,82,0,60
1606765522126,20,https://qaautomation8.certain.com/svcs/session_catalog/app/confCustomField?active=true&limit=-1&name=&name.dir=asc&page=0&sort=name&eventId=2519&objectType=SPEAKER&eventUUID=undefined,200,OK,Thread Group 1-8463,text,true,,1136,558,4554,4554,https://qaautomation8.certain.com/svcs/session_catalog/app/confCustomField?eventId=1299&limit=-1&name=&active=true&name.dir=asc&eventUUID=undefined&page=0&sort=name&objectType=SPEAKER,20,0,0
1606765522147,13,https://qaedge.certain.com/svcs/session_catalog/app/confCustomField?active=true&limit=-1&name=&name.dir=asc&page=0&sort=name&eventId=2519&objectType=SESSION&isCustomFieldUsedInLayout=true&eventUUID=undefined,200,OK,Thread Group 1-8463,text,true,,2085,589,4555,4555,https://qaautomation8.certain.com/svcs/session_catalog/app/confCustomField?eventId=1299&isCustomFieldUsedInLayout=true&limit=-1&name=&active=true&name.dir=asc&eventUUID=undefined&page=0&sort=name&objectType=SESSION,13,0,0
1606765522160,11,https://qaedge.certain.com/svcs/session_catalog/app/account/findByUUID?uuid=8CEF4BFC-D1BF-441E-872F-160F92F45497&catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&eventUUID=D732EF3D-F07B-4B1B-B657-2BA2A893C2DE,200,OK,Thread Group 1-8463,text,true,,2248,590,4556,4556,https://qaautomation8.certain.com/svcs/session_catalog/app/account/findByUUID?catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&eventUUID=57C75760-3C93-43B0-BE62-CC3135850273&uuid=22CD28CA-EBBA-4618-8014-3F560313CEC4,11,0,0
1606765522171,14,https://qaedge.certain.com/svcs/session_catalog/app/event/findByUUID?uuid=D732EF3D-F07B-4B1B-B657-2BA2A893C2DE&catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&eventUUID=D732EF3D-F07B-4B1B-B657-2BA2A893C2DE,200,OK,Thread Group 1-8463,text,true,,3061,588,4558,4558,https://qaautomation8.certain.com/svcs/session_catalog/app/event/findByUUID?catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&eventUUID=57C75760-3C93-43B0-BE62-CC3135850273&uuid=57C75760-3C93-43B0-BE62-CC3135850273,14,0,0
1606765522185,11,https://qaedge.certain.com/svcs/session_catalog/app/sessionInstanceDateList/?eventId=2519&catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&eventUUID=D732EF3D-F07B-4B1B-B657-2BA2A893C2DE,200,OK,Thread Group 1-8463,text,true,,779,567,4558,4558,https://qaautomation8.certain.com/svcs/session_catalog/app/sessionInstanceDateList/?eventId=1299&catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&eventUUID=57C75760-3C93-43B0-BE62-CC3135850273,11,0,0
1606765522196,5667,https://qaedge.certain.com/svcs/session_catalog/app/es/instanceList?catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&eventUUID=D732EF3D-F07B-4B1B-B657-2BA2A893C2DE,500,Internal Server Error,Thread Group 1-8463,text,false,Test failed: code expected something using /200/	Test failed: code expected something using /304/	Test failed: code expected something using /307/	,504,742,4976,4976,https://qaautomation8.certain.com/svcs/session_catalog/app/es/instanceList?catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&eventUUID=57C75760-3C93-43B0-BE62-CC3135850273,5667,0,0
1606765521347,6570,Open Catalog,500,"Number of samples in transaction : 7, number of failing samples : 1",Thread Group 1-8459,,false,Test failed: code expected something using /200/	Test failed: code expected something using /304/	Test failed: code expected something using /307/	,49368,4122,4975,4975,null,0,3,32
1606765521347,772,https://qaedge.certain.com/svcs/session_catalog/app/sessionCatalog?catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&eventUUID=undefined,200,OK,Thread Group 1-8459,text,true,,39556,488,4552,4552,https://qaautomation8.certain.com/svcs/session_catalog/app/sessionCatalog?catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&eventUUID=undefined,771,0,32
1606765522121,11,https://qaautomation8.certain.com/svcs/session_catalog/app/confCustomField?active=true&limit=-1&name=&name.dir=asc&page=0&sort=name&eventId=2519&objectType=SPEAKER&eventUUID=undefined,200,OK,Thread Group 1-8459,text,true,,1136,558,4553,4553,https://qaautomation8.certain.com/svcs/session_catalog/app/confCustomField?eventId=1299&limit=-1&name=&active=true&name.dir=asc&eventUUID=undefined&page=0&sort=name&objectType=SPEAKER,11,0,0
1606765522132,14,https://qaedge.certain.com/svcs/session_catalog/app/confCustomField?active=true&limit=-1&name=&name.dir=asc&page=0&sort=name&eventId=2519&objectType=SESSION&isCustomFieldUsedInLayout=true&eventUUID=undefined,200,OK,Thread Group 1-8459,text,true,,2085,589,4554,4554,https://qaautomation8.certain.com/svcs/session_catalog/app/confCustomField?eventId=1299&isCustomFieldUsedInLayout=true&limit=-1&name=&active=true&name.dir=asc&eventUUID=undefined&page=0&sort=name&objectType=SESSION,14,0,0
1606765522146,15,https://qaedge.certain.com/svcs/session_catalog/app/account/findByUUID?uuid=8CEF4BFC-D1BF-441E-872F-160F92F45497&catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&eventUUID=D732EF3D-F07B-4B1B-B657-2BA2A893C2DE,200,OK,Thread Group 1-8459,text,true,,2248,590,4555,4555,https://qaautomation8.certain.com/svcs/session_catalog/app/account/findByUUID?catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&eventUUID=57C75760-3C93-43B0-BE62-CC3135850273&uuid=22CD28CA-EBBA-4618-8014-3F560313CEC4,15,0,0
1606765522161,10,https://qaedge.certain.com/svcs/session_catalog/app/event/findByUUID?uuid=D732EF3D-F07B-4B1B-B657-2BA2A893C2DE&catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&eventUUID=D732EF3D-F07B-4B1B-B657-2BA2A893C2DE,200,OK,Thread Group 1-8459,text,true,,3061,588,4556,4556,https://qaautomation8.certain.com/svcs/session_catalog/app/event/findByUUID?catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&eventUUID=57C75760-3C93-43B0-BE62-CC3135850273&uuid=57C75760-3C93-43B0-BE62-CC3135850273,10,0,0
1606765522171,19,https://qaedge.certain.com/svcs/session_catalog/app/sessionInstanceDateList/?eventId=2519&catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&eventUUID=D732EF3D-F07B-4B1B-B657-2BA2A893C2DE,200,OK,Thread Group 1-8459,text,true,,779,567,4558,4558,https://qaautomation8.certain.com/svcs/session_catalog/app/sessionInstanceDateList/?eventId=1299&catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&eventUUID=57C75760-3C93-43B0-BE62-CC3135850273,19,0,0
1606765522190,5729,https://qaedge.certain.com/svcs/session_catalog/app/es/instanceList?catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&eventUUID=D732EF3D-F07B-4B1B-B657-2BA2A893C2DE,500,Internal Server Error,Thread Group 1-8459,text,false,Test failed: code expected something using /200/	Test failed: code expected something using /304/	Test failed: code expected something using /307/	,503,742,4975,4975,https://qaautomation8.certain.com/svcs/session_catalog/app/es/instanceList?catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&eventUUID=57C75760-3C93-43B0-BE62-CC3135850273,5729,0,0
1606765522075,6135,Open Catalog,500,"Number of samples in transaction : 7, number of failing samples : 1",Thread Group 1-8477,,false,Test failed: code expected something using /200/	Test failed: code expected something using /304/	Test failed: code expected something using /307/	,49368,4122,5040,5040,null,0,4,44
1606765522076,66,https://qaedge.certain.com/svcs/session_catalog/app/sessionCatalog?catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&eventUUID=undefined,200,OK,Thread Group 1-8477,text,true,,39556,488,4554,4554,https://qaautomation8.certain.com/svcs/session_catalog/app/sessionCatalog?catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&eventUUID=undefined,57,0,44
1606765522144,23,https://qaautomation8.certain.com/svcs/session_catalog/app/confCustomField?active=true&limit=-1&name=&name.dir=asc&page=0&sort=name&eventId=2519&objectType=SPEAKER&eventUUID=undefined,200,OK,Thread Group 1-8477,text,true,,1136,558,4556,4556,https://qaautomation8.certain.com/svcs/session_catalog/app/confCustomField?eventId=1299&limit=-1&name=&active=true&name.dir=asc&eventUUID=undefined&page=0&sort=name&objectType=SPEAKER,23,0,0
1606765522167,12,https://qaedge.certain.com/svcs/session_catalog/app/confCustomField?active=true&limit=-1&name=&name.dir=asc&page=0&sort=name&eventId=2519&objectType=SESSION&isCustomFieldUsedInLayout=true&eventUUID=undefined,200,OK,Thread Group 1-8477,text,true,,2085,589,4557,4557,https://qaautomation8.certain.com/svcs/session_catalog/app/confCustomField?eventId=1299&isCustomFieldUsedInLayout=true&limit=-1&name=&active=true&name.dir=asc&eventUUID=undefined&page=0&sort=name&objectType=SESSION,12,0,0
1606765522180,11,https://qaedge.certain.com/svcs/session_catalog/app/account/findByUUID?uuid=8CEF4BFC-D1BF-441E-872F-160F92F45497&catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&eventUUID=D732EF3D-F07B-4B1B-B657-2BA2A893C2DE,200,OK,Thread Group 1-8477,text,true,,2248,590,4558,4558,https://qaautomation8.certain.com/svcs/session_catalog/app/account/findByUUID?catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&eventUUID=57C75760-3C93-43B0-BE62-CC3135850273&uuid=22CD28CA-EBBA-4618-8014-3F560313CEC4,11,0,0
1606765522191,9,https://qaedge.certain.com/svcs/session_catalog/app/event/findByUUID?uuid=D732EF3D-F07B-4B1B-B657-2BA2A893C2DE&catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&eventUUID=D732EF3D-F07B-4B1B-B657-2BA2A893C2DE,200,OK,Thread Group 1-8477,text,true,,3061,588,4559,4559,https://qaautomation8.certain.com/svcs/session_catalog/app/event/findByUUID?catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&eventUUID=57C75760-3C93-43B0-BE62-CC3135850273&uuid=57C75760-3C93-43B0-BE62-CC3135850273,9,0,0
1606765522200,11,https://qaedge.certain.com/svcs/session_catalog/app/sessionInstanceDateList/?eventId=2519&catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&eventUUID=D732EF3D-F07B-4B1B-B657-2BA2A893C2DE,200,OK,Thread Group 1-8477,text,true,,779,567,4560,4560,https://qaautomation8.certain.com/svcs/session_catalog/app/sessionInstanceDateList/?eventId=1299&catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&eventUUID=57C75760-3C93-43B0-BE62-CC3135850273,11,0,0
